CLAVE CT,NOM TURNO,NOMBRE CT,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,ZONA ESCOLAR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL,SOSTENIMIENTO
14DPR0550C,MATUTINO,JESUS MORELOS GARZA,53,LAGOS DE MORENO,32,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,11.67%,,75%,FEDERALIZADO
14DPR0552A,CONTINUO (JORNADA AMPLIADA),PEDRO MORENO,53,LAGOS DE MORENO,32,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0554Z,MATUTINO,AMADO NERVO,53,LAGOS DE MORENO,164,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0555Y,MATUTINO,VICENTE GUERRERO,53,LAGOS DE MORENO,218,24,FEDERALIZADO,PRIMARIA,GENERAL,0.23%,1.37%,,100%,FEDERALIZADO
14DPR0556X,MATUTINO,RAMON CORONA,53,LAGOS DE MORENO,218,24,FEDERALIZADO,PRIMARIA,GENERAL,5.97%,0%,,77.78%,FEDERALIZADO
14DPR0557W,MATUTINO,MIGUEL HIDALGO Y COSTILLA,53,LAGOS DE MORENO,59,24,FEDERALIZADO,PRIMARIA,GENERAL,5.26%,2.78%,,80%,FEDERALIZADO
14DPR0558V,MATUTINO,EUTIQUIA MEDINA PADILLA,53,LAGOS DE MORENO,59,24,FEDERALIZADO,PRIMARIA,GENERAL,3.52%,1.04%,,88.24%,FEDERALIZADO
14DPR0559U,MATUTINO,5 DE MAYO,53,LAGOS DE MORENO,32,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.46%,,100%,FEDERALIZADO
14DPR0560J,MATUTINO,BENITO JUAREZ,53,LAGOS DE MORENO,32,24,FEDERALIZADO,PRIMARIA,GENERAL,6.03%,2.75%,,80%,FEDERALIZADO
14DPR0561I,CONTINUO (JORNADA AMPLIADA),IGNACIO ZARAGOZA,53,LAGOS DE MORENO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.7%,,87.5%,FEDERALIZADO
14DPR0563G,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,94,TEQUILA,66,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0564F,MATUTINO,NI†OS HEROES,94,TEQUILA,201,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0565E,MATUTINO,TIERRA Y LIBERTAD,53,LAGOS DE MORENO,59,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,6.12%,,100%,FEDERALIZADO
14DPR0566D,NOCTURNO,SALVADOR H NAJERA,39,GUADALAJARA,186,24,FEDERALIZADO,PRIMARIA,GENERAL,2.44%,2.5%,,100%,FEDERALIZADO
14DPR0567C,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,53,LAGOS DE MORENO,217,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.56%,,96.97%,FEDERALIZADO
14DPR0568B,MATUTINO,EMILIANO ZAPATA,53,LAGOS DE MORENO,32,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,8.66%,,95%,FEDERALIZADO
14DPR0569A,VESPERTINO,EMILIANO ZAPATA,120,ZAPOPAN,69,24,FEDERALIZADO,PRIMARIA,GENERAL,2.65%,0%,,91.07%,FEDERALIZADO
14DPR0572O,MATUTINO,5 DE MAYO,53,LAGOS DE MORENO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,19.05%,0%,,75%,FEDERALIZADO
14DPR0575L,CONTINUO (JORNADA AMPLIADA),MIGUEL HIDALGO Y COSTILLA,53,LAGOS DE MORENO,164,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.32%,,83.33%,FEDERALIZADO
14DPR0576K,MATUTINO,NARCISO MENDOZA,53,LAGOS DE MORENO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,4.55%,0%,,100%,FEDERALIZADO
14DPR0577J,CONTINUO (JORNADA AMPLIADA),GUADALUPE VICTORIA,53,LAGOS DE MORENO,217,24,FEDERALIZADO,PRIMARIA,GENERAL,11.11%,0%,,100%,FEDERALIZADO
14DPR0578I,MATUTINO,BENITO JUAREZ,53,LAGOS DE MORENO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,4%,,100%,FEDERALIZADO
14DPR0579H,MATUTINO,RAMON LOPEZ VELARDE,33,DEGOLLADO,73,24,FEDERALIZADO,PRIMARIA,GENERAL,3.94%,0%,,75.51%,FEDERALIZADO
14DPR0580X,MATUTINO,BENITO JUAREZ,53,LAGOS DE MORENO,218,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.33%,,100%,FEDERALIZADO
14DPR0581W,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,54,EL LIMON,167,24,FEDERALIZADO,PRIMARIA,GENERAL,3.85%,1.33%,,100%,FEDERALIZADO
14DPR0582V,MATUTINO,AMADO NERVO,39,GUADALAJARA,74,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0583U,MATUTINO,MANUEL LOPEZ COTILLA,54,EL LIMON,242,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0584T,CONTINUO (JORNADA AMPLIADA),REVOLUCION,54,EL LIMON,242,24,FEDERALIZADO,PRIMARIA,GENERAL,9.09%,0%,,100%,FEDERALIZADO
14DPR0585S,MATUTINO,20 DE NOVIEMBRE,54,EL LIMON,242,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0586R,VESPERTINO,AMELIA COVARRUBIAS COVARRUBIAS,39,GUADALAJARA,170,24,FEDERALIZADO,PRIMARIA,GENERAL,1.59%,0.32%,,81.97%,FEDERALIZADO
14DPR0587Q,CONTINUO (JORNADA AMPLIADA),MIGUEL HIDALGO Y COSTILLA,54,EL LIMON,242,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0589O,CONTINUO (JORNADA AMPLIADA),JULIAN MEDINA,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,3.92%,0%,,100%,FEDERALIZADO
14DPR0590D,MATUTINO,REDENCION PROLETARIA,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,0.73%,0%,,100%,FEDERALIZADO
14DPR0591C,CONTINUO (JORNADA AMPLIADA),RICARDO FLORES MAGON,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0592B,MATUTINO,JOSE MA MORELOS Y PAVON,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0593A,MATUTINO,JUSTO SIERRA,55,MAGDALENA,202,24,FEDERALIZADO,PRIMARIA,GENERAL,3.09%,0%,,84.21%,FEDERALIZADO
14DPR0594Z,MATUTINO,16 DE SEPTIEMBRE,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0595Z,MATUTINO,VICENTE LOMBARDO TOLEDANO,39,GUADALAJARA,176,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0598W,MATUTINO,JOSE ROSAS MORENO,53,LAGOS DE MORENO,164,24,FEDERALIZADO,PRIMARIA,GENERAL,2.16%,0.55%,,92.86%,FEDERALIZADO
14DPR0599V,VESPERTINO,JUSTO SIERRA,56,SANTA MARIA DEL ORO,236,24,FEDERALIZADO,PRIMARIA,GENERAL,7.69%,0%,,100%,FEDERALIZADO
14DPR0600U,MATUTINO,CONSTITUCION DE 1917,57,LA MANZANILLA DE LA PAZ,121,24,FEDERALIZADO,PRIMARIA,GENERAL,5.41%,0%,,100%,FEDERALIZADO
14DPR0601T,MATUTINO,NI†OS HEROES,57,LA MANZANILLA DE LA PAZ,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0602S,VESPERTINO,BELISARIO DOMINGUEZ,35,ENCARNACION DE DIAZ,213,24,FEDERALIZADO,PRIMARIA,GENERAL,8.06%,1.75%,,40%,FEDERALIZADO
14DPR0603R,MATUTINO,MANUEL LOPEZ COTILLA,57,LA MANZANILLA DE LA PAZ,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0605P,CONTINUO (JORNADA AMPLIADA),LIBERACION CAMPESINA,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0606O,MATUTINO,LAZARO CARDENAS DEL RIO,120,ZAPOPAN,174,24,FEDERALIZADO,PRIMARIA,GENERAL,4.71%,0.67%,,91.46%,FEDERALIZADO
14DPR0607N,CONTINUO (JORNADA AMPLIADA),JOSE MA MORELOS Y PAVON,58,MASCOTA,60,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,5.88%,,66.67%,FEDERALIZADO
14DPR0608M,CONTINUO (JORNADA AMPLIADA),PEDRO MORENO,58,MASCOTA,60,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,50%,FEDERALIZADO
14DPR0609L,CONTINUO (JORNADA AMPLIADA),NI†OS HEROES,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0610A,CONTINUO (JORNADA AMPLIADA),JUAN ESCUTIA,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0611Z,CONTINUO (JORNADA AMPLIADA),NARCISO MENDOZA,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,75%,FEDERALIZADO
14DPR0612Z,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,58,MASCOTA,60,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0613Y,CONTINUO (JORNADA AMPLIADA),HAZ DE LUZ,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0615W,CONTINUO (JORNADA AMPLIADA),JOSE MA MORELOS Y PAVON,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,38.46%,0%,,100%,FEDERALIZADO
14DPR0616V,CONTINUO (JORNADA AMPLIADA),REDENCION,58,MASCOTA,200,24,FEDERALIZADO,PRIMARIA,GENERAL,2.08%,4.26%,,100%,FEDERALIZADO
14DPR0617U,MATUTINO,MIGUEL HIDALGO Y COSTILLA,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,5.31%,0%,,86.96%,FEDERALIZADO
14DPR0618T,VESPERTINO,FILEMON DEL TORO,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,50%,FEDERALIZADO
14DPR0619S,MATUTINO,CUAUHTEMOC,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,20%,0%,,100%,FEDERALIZADO
14DPR0620H,MATUTINO,IGNACIO ZARAGOZA,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,76.92%,FEDERALIZADO
14DPR0621G,VESPERTINO,BENITO JUAREZ,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,88.89%,FEDERALIZADO
14DPR0622F,VESPERTINO,INSURGENTE GUZMAN,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,66.67%,FEDERALIZADO
14DPR0623E,CONTINUO (JORNADA AMPLIADA),CUAUHTEMOC,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0624D,VESPERTINO,AGUSTIN YA†EZ,120,ZAPOPAN,174,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.88%,,75.61%,FEDERALIZADO
14DPR0625C,MATUTINO,BENITO JUAREZ,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0626B,CONTINUO (JORNADA AMPLIADA),CUITLAHUAC,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0627A,CONTINUO (JORNADA AMPLIADA),JOSE MA MORELOS Y PAVON,59,MAZAMITLA,36,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0628Z,VESPERTINO,MEXICO,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0630O,MATUTINO,PEDRO MORENO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,1.09%,0%,,100%,FEDERALIZADO
14DPR0631N,MATUTINO,RAMON CORONA,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,80%,FEDERALIZADO
14DPR0634K,VESPERTINO,NI†OS HEROES,120,ZAPOPAN,133,24,FEDERALIZADO,PRIMARIA,GENERAL,4.35%,0%,,44%,FEDERALIZADO
14DPR0636I,MATUTINO,J DOLORES I†IGUEZ,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0637H,CONTINUO (JORNADA AMPLIADA),24 DE FEBRERO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0638G,CONTINUO (JORNADA AMPLIADA),NICOLAS BRAVO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,33.33%,FEDERALIZADO
14DPR0639F,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,120,ZAPOPAN,179,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.7%,,46.15%,FEDERALIZADO
14DPR0640V,CONTINUO (JORNADA AMPLIADA),REFORMA EDUCATIVA 1961,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0641U,VESPERTINO,JOSE VAZQUEZ LIZARDI,39,GUADALAJARA,178,24,FEDERALIZADO,PRIMARIA,GENERAL,4.32%,0.28%,,71.64%,FEDERALIZADO
14DPR0643S,VESPERTINO,VICENTE GUERRERO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0644R,VESPERTINO,VICENTE GUERRERO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,10%,0%,,0%,FEDERALIZADO
14DPR0645Q,MATUTINO,PEDRO MORENO,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,75%,FEDERALIZADO
14DPR0646P,VESPERTINO,JOSE MA MORELOS Y PAVON,60,MEXTICACAN,97,24,FEDERALIZADO,PRIMARIA,GENERAL,6.67%,0%,,100%,FEDERALIZADO
14DPR0647O,MATUTINO,GALEANA,39,GUADALAJARA,77,24,FEDERALIZADO,PRIMARIA,GENERAL,0.76%,3.82%,,100%,FEDERALIZADO
14DPR0648N,VESPERTINO,MANUEL AVILA CAMACHO,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,7.69%,16.67%,,100%,FEDERALIZADO
14DPR0651A,CONTINUO (TIEMPO COMPLETO),BATALLA DE PUEBLA,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0652Z,VESPERTINO,BENITO JUAREZ,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,4.76%,0%,,66.67%,FEDERALIZADO
14DPR0653Z,MATUTINO,ALVARO OBREGON,105,TOTOTLAN,234,24,FEDERALIZADO,PRIMARIA,GENERAL,8%,0%,,100%,FEDERALIZADO
14DPR0654Y,CONTINUO (JORNADA AMPLIADA),ADOLFO LOPEZ MATEOS,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0655X,VESPERTINO,SABAS LOMELI ARIAS,105,TOTOTLAN,79,24,FEDERALIZADO,PRIMARIA,GENERAL,2.23%,0%,,93.1%,FEDERALIZADO
14DPR0656W,VESPERTINO,JOSE VASCONCELOS,98,SAN PEDRO TLAQUEPAQUE,185,24,FEDERALIZADO,PRIMARIA,GENERAL,3.72%,3.43%,,73.33%,FEDERALIZADO
14DPR0657V,MATUTINO,J JESUS GONZALEZ GALLO,39,GUADALAJARA,177,24,FEDERALIZADO,PRIMARIA,GENERAL,1.4%,0%,,90%,FEDERALIZADO
14DPR0658U,CONTINUO (JORNADA AMPLIADA),NICOLAS BRAVO,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0661H,VESPERTINO,FRANCISCO JAVIER MINA,35,ENCARNACION DE DIAZ,49,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.95%,,86.96%,FEDERALIZADO
14DPR0663F,CONTINUO (JORNADA AMPLIADA),JOSE MA MORELOS Y PAVON,61,MEZQUITIC,163,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0664E,MATUTINO,ALVARO OBREGON,22,CIHUATLAN,94,24,FEDERALIZADO,PRIMARIA,GENERAL,3.03%,1.88%,,75.76%,FEDERALIZADO
14DPR0665D,MATUTINO,JOSE MA MORELOS Y PAVON,62,MIXTLAN,17,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0666C,CONTINUO (JORNADA AMPLIADA),JUSTO SIERRA,62,MIXTLAN,17,24,FEDERALIZADO,PRIMARIA,GENERAL,2.47%,0%,,84.62%,FEDERALIZADO
14DPR0668A,MATUTINO,MANUEL LOPEZ COTILLA,63,OCOTLAN,22,24,FEDERALIZADO,PRIMARIA,GENERAL,0.22%,3.38%,,94.44%,FEDERALIZADO
14DPR0670P,VESPERTINO,JOSE MARIA LUIS MORA,101,TONALA,68,24,FEDERALIZADO,PRIMARIA,GENERAL,4.42%,0%,,82.93%,FEDERALIZADO
14DPR0671O,VESPERTINO,VALENTIN GOMEZ FARIAS,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,0.52%,1.05%,,90.91%,FEDERALIZADO
14DPR0672N,MATUTINO,VALENTIN GOMEZ FARIAS,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,1.85%,0.71%,,98.67%,FEDERALIZADO
14DPR0673M,MATUTINO,JAIME TORRES BODET,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.87%,,84%,FEDERALIZADO
14DPR0674L,MATUTINO,JUAN ALVAREZ,16,AYOTLAN,48,24,FEDERALIZADO,PRIMARIA,GENERAL,21.43%,0%,,50%,FEDERALIZADO
14DPR0676J,CONTINUO (JORNADA AMPLIADA),JOSE MA MORELOS Y PAVON,63,OCOTLAN,22,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0677I,CONTINUO (JORNADA AMPLIADA),MIGUEL RAMOS VILLARRUEL,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,0.96%,0%,,100%,FEDERALIZADO
14DPR0678H,MATUTINO,REVOLUCION MEXICANA,94,TEQUILA,201,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0679G,MATUTINO,EMILIANO ZAPATA,63,OCOTLAN,22,24,FEDERALIZADO,PRIMARIA,GENERAL,2.24%,2.52%,,100%,FEDERALIZADO
14DPR0680W,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,12.2%,0%,,100%,FEDERALIZADO
14DPR0681V,CONTINUO (JORNADA AMPLIADA),CUAUHTEMOC,63,OCOTLAN,22,24,FEDERALIZADO,PRIMARIA,GENERAL,21.62%,0%,,100%,FEDERALIZADO
14DPR0682U,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,3.45%,,66.67%,FEDERALIZADO
14DPR0683T,CONTINUO (JORNADA AMPLIADA),NI†OS HEROES,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.41%,,100%,FEDERALIZADO
14DPR0684S,MATUTINO,IGNACIO ZARAGOZA,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0685R,MATUTINO,LEONA VICARIO,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,31.03%,0%,,100%,FEDERALIZADO
14DPR0686Q,MATUTINO,21 DE MARZO,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.46%,,83.64%,FEDERALIZADO
14DPR0687P,CONTINUO (JORNADA AMPLIADA),ALVARO OBREGON,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,3.33%,0%,,100%,FEDERALIZADO
14DPR0688O,MATUTINO,CUAUHTEMOC,63,OCOTLAN,155,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,90%,FEDERALIZADO
14DPR0689N,MATUTINO,INDEPENDENCIA,23,ZAPOTLAN EL GRANDE,96,24,FEDERALIZADO,PRIMARIA,GENERAL,2.6%,0%,,100%,FEDERALIZADO
14DPR0690C,MATUTINO,AGUSTIN YA†EZ,98,SAN PEDRO TLAQUEPAQUE,185,24,FEDERALIZADO,PRIMARIA,GENERAL,2.78%,2.29%,,84.3%,FEDERALIZADO
14DPR0691B,MATUTINO,HIJOS DEL EJIDO,64,OJUELOS DE JALISCO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,0.79%,0.79%,,100%,FEDERALIZADO
14DPR0692A,MATUTINO,EMILIANO ZAPATA,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,66.67%,FEDERALIZADO
14DPR0693Z,CONTINUO (JORNADA AMPLIADA),MIGUEL HIDALGO Y COSTILLA,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,6.58%,0%,,100%,FEDERALIZADO
14DPR0694Z,CONTINUO (JORNADA AMPLIADA),REVOLUCION,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,2.5%,0%,,100%,FEDERALIZADO
14DPR0695Y,CONTINUO (TIEMPO COMPLETO),GUADALUPE VICTORIA,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,2.86%,0%,,70.37%,FEDERALIZADO
14DPR0696X,MATUTINO,VALENTIN GOMEZ FARIAS,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,2.7%,2.78%,,100%,FEDERALIZADO
14DPR0697W,MATUTINO,NI†OS HEROES,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0.57%,3.17%,,100%,FEDERALIZADO
14DPR0699U,CONTINUO (JORNADA AMPLIADA),VICENTE GUERRERO,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0700T,VESPERTINO,JUSTO SIERRA,39,GUADALAJARA,55,24,FEDERALIZADO,PRIMARIA,GENERAL,5.83%,1.03%,,71.43%,FEDERALIZADO
14DPR0701S,MATUTINO,IGNACIO ZARAGOZA,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,40%,FEDERALIZADO
14DPR0702R,MATUTINO,CUAUHTEMOC,64,OJUELOS DE JALISCO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.67%,,84.21%,FEDERALIZADO
14DPR0703Q,MATUTINO,FRAY BARTOLOME DE LAS CASAS,64,OJUELOS DE JALISCO,99,24,FEDERALIZADO,PRIMARIA,GENERAL,0.58%,0%,,100%,FEDERALIZADO
14DPR0704P,MATUTINO,CUAUHTEMOC,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0706N,CONTINUO (TIEMPO COMPLETO),FRANCISCO I MADERO,64,OJUELOS DE JALISCO,42,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0707M,VESPERTINO,FILEMON GUTIERREZ RAMIREZ,6,AMECA,182,24,FEDERALIZADO,PRIMARIA,GENERAL,7.14%,0%,,100%,FEDERALIZADO
14DPR0708L,VESPERTINO,JOSE MARIA ARREOLA,39,GUADALAJARA,132,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.33%,,80.6%,FEDERALIZADO
14DPR0710Z,MATUTINO,IGNACIO M ALTAMIRANO,39,GUADALAJARA,132,24,FEDERALIZADO,PRIMARIA,GENERAL,0.54%,0.73%,,76.79%,FEDERALIZADO
14DPR0711Z,CONTINUO (JORNADA AMPLIADA),MARIANO MATAMOROS,65,PIHUAMO,57,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,25%,,0%,FEDERALIZADO
14DPR0713X,CONTINUO (JORNADA AMPLIADA),SALVADOR GUTIERREZ PADILLA,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0714W,CONTINUO (JORNADA AMPLIADA),MANUEL LOPEZ COTILLA,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0715V,MATUTINO,BENITO JUAREZ,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0716U,MATUTINO,SALVADOR VARELA RESENDIZ,120,ZAPOPAN,135,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.03%,,85.71%,FEDERALIZADO
14DPR0717T,MATUTINO,MANUEL LOPEZ COTILLA,83,TALA,12,24,FEDERALIZADO,PRIMARIA,GENERAL,4.89%,0.64%,,97.4%,FEDERALIZADO
14DPR0719R,MATUTINO,LEONA VICARIO,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0720G,MATUTINO,NI†OS HEROES,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR0721F,VESPERTINO,RAFAEL RAMIREZ,87,TECALITLAN,57,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR0726A,MATUTINO,GUILLERMO PRIETO,87,TECALITLAN,57,24,FEDERALIZADO,PRIMARIA,GENERAL,17.24%,0%,,100%,FEDERALIZADO
14DPR0727Z,MATUTINO,1 DE MAYO,29,CUQUIO,250,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,66.67%,FEDERALIZADO
14DPR0728Z,MATUTINO,RICARDO FLORES MAGON,93,TEPATITLAN DE MORELOS,87,24,FEDERALIZADO,PRIMARIA,GENERAL,3.51%,1.21%,,77.5%,FEDERALIZADO
